id,gender,masterCategory,subCategory,articleType,baseColour,season,production_year,usage,productDisplayName,Size,Made In,Quantity,Image2,Image,price,rating,Material,productDisplayNameOrg,baseColourOrg
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015,Outerwear,Red Rose Women White & Pink Polka Dot Print Bath Robe,XXL,Vietnam,52,C:\ITE\Higher Nitec\Capstone\Image data\images\52472.jpg,52472.jpg,138,5,Poly-Cotton,Red Rose Women White & Pink Polka Dot Print Bath Robe,Pink
50325,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown Kurta,L,USA,11,C:\ITE\Higher Nitec\Capstone\Image data\images\50325.jpg,50325.jpg,130,1,Linen,Aurelia Women Navy Blue Kurta,Navy Blue
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt,L,USA,74,C:\ITE\Higher Nitec\Capstone\Image data\images\16530.jpg,16530.jpg,257,4,Poly-Cotton,Locomotive Men Check Red Shirt,Red
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirt,XXL,USA,70,C:\ITE\Higher Nitec\Capstone\Image data\images\7167.jpg,7167.jpg,74,1,Poly-Cotton,Scullers Men Scul Purple White Shirt,Purple
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Fusion Beats Women White Printed Tunic,S,USA,88,C:\ITE\Higher Nitec\Capstone\Image data\images\46240.jpg,46240.jpg,254,5,Cotton,Fusion Beats Women White Printed Tunic,White
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,M,Singapore,92,C:\ITE\Higher Nitec\Capstone\Image data\images\27277.jpg,27277.jpg,256,2,Linen,Mother Earth Women Blue Kurta,Green
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Stone Cream white Jacket,M,USA,31,C:\ITE\Higher Nitec\Capstone\Image data\images\6889.jpg,6889.jpg,181,5,Cotton,Forever New Women Stone Cream Jacket,Cream
31312,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,W Women Beige Kurta,XL,Vietnam,48,C:\ITE\Higher Nitec\Capstone\Image data\images\31312.jpg,31312.jpg,118,4,Linen,W Women Peach Kurta,Peach
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,L,USA,42,C:\ITE\Higher Nitec\Capstone\Image data\images\12190.jpg,12190.jpg,41,1,Poly-Cotton,Basics Men Blue Slim Fit Checked Shirt,Blue
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,L,China,92,C:\ITE\Higher Nitec\Capstone\Image data\images\19578.jpg,19578.jpg,230,3,Cotton,United Colors of Benetton Women Solid Purple Top,Purple
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Scullers For Her Women Blue Top,XL,Vietnam,63,C:\ITE\Higher Nitec\Capstone\Image data\images\27879.jpg,27879.jpg,279,5,Cotton,Scullers For Her Women Blue Top,Blue
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Classic Polo Men's Swiss Yellow T-shirt,S,UK,13,C:\ITE\Higher Nitec\Capstone\Image data\images\6287.jpg,6287.jpg,199,1,Cotton,Classic Polo Men's Swiss Yellow T-shirt,Yellow
7355,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,S,UK,92,C:\ITE\Higher Nitec\Capstone\Image data\images\7355.jpg,7355.jpg,172,5,Poly-Cotton,Tantra Men's Black Sabbath Navy T-shirt,Navy Blue
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,XXL,UK,34,C:\ITE\Higher Nitec\Capstone\Image data\images\28831.jpg,28831.jpg,226,5,Cotton,Enamor Women Pack of 3 Mid-Rise Bikini Brief,Brown
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,XXL,China,57,C:\ITE\Higher Nitec\Capstone\Image data\images\43500.jpg,43500.jpg,268,5,Cotton,French Connection Men White T-shirt,White
13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,M,Vietnam,39,C:\ITE\Higher Nitec\Capstone\Image data\images\13270.jpg,13270.jpg,119,2,Poly-Cotton,Palm Tree Kids Girls Printed White Tops,White
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,XL,Vietnam,29,C:\ITE\Higher Nitec\Capstone\Image data\images\18698.jpg,18698.jpg,67,2,Cotton,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,Grey
31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Palm Tree Girls Pink Top,L,Singapore,35,C:\ITE\Higher Nitec\Capstone\Image data\images\31120.jpg,31120.jpg,101,5,Cotton,Palm Tree Girls Pink Top,Pink
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,M,USA,98,C:\ITE\Higher Nitec\Capstone\Image data\images\11527.jpg,11527.jpg,226,1,Poly-Cotton,United Colors of Benetton Men Olive Tshirts,Olive
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top,L,Vietnam,59,C:\ITE\Higher Nitec\Capstone\Image data\images\40385.jpg,40385.jpg,167,1,Cotton,Tokyo Talkies Women Yellow Top,Yellow
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,XXL,UK,45,C:\ITE\Higher Nitec\Capstone\Image data\images\15187.jpg,15187.jpg,133,1,Poly-Cotton,Arrow Sport Men Solid White Polo Tshirts,White
14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Flying Machine Men Check Green Shirts,XXL,Vietnam,20,C:\ITE\Higher Nitec\Capstone\Image data\images\14055.jpg,14055.jpg,115,1,Poly-Cotton,Flying Machine Men Check Green Shirts,Green
20260,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Men Applique Blue Tshirt,XXL,Singapore,90,C:\ITE\Higher Nitec\Capstone\Image data\images\20260.jpg,20260.jpg,188,2,Poly-Cotton,Wrangler Men Applique Navy Blue Tshirt,Navy Blue
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Urban Yoga Women Printed Pink T-shirt,XXL,China,4,C:\ITE\Higher Nitec\Capstone\Image data\images\28469.jpg,28469.jpg,295,1,Cotton,Urban Yoga Women Printed Pink T-shirt,Pink
50573,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Chromozome Men Charcoal Trunk Trunks,L,China,4,C:\ITE\Higher Nitec\Capstone\Image data\images\50573.jpg,50573.jpg,140,4,Cotton,Chromozome Men Charcoal Trunk Trunks,Charcoal
34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,M,USA,88,C:\ITE\Higher Nitec\Capstone\Image data\images\34036.jpg,34036.jpg,224,4,Cotton,Palm Tree Boys Check Blue Shirt,Blue
8779,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Blue Shirt,XXL,Singapore,34,C:\ITE\Higher Nitec\Capstone\Image data\images\8779.jpg,8779.jpg,144,4,Poly-Cotton,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Navy Blue
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,M,UK,28,C:\ITE\Higher Nitec\Capstone\Image data\images\2243.jpg,2243.jpg,44,2,Polyester,ADIDAS Men Stripe Polo White Polo T-shirt,White
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,S,China,47,C:\ITE\Higher Nitec\Capstone\Image data\images\30496.jpg,30496.jpg,36,4,Cotton,Lovable Women Fiona Purple Bra,Purple
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015,Casual,Jockey Women Blue Lounge Pants,XXL,UK,16,C:\ITE\Higher Nitec\Capstone\Image data\images\27421.jpg,27421.jpg,101,5,Wool,Jockey Women Blue Lounge Pants,Blue
33213,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Sepia Women Printed Magenta Top,S,China,53,C:\ITE\Higher Nitec\Capstone\Image data\images\33213.jpg,33213.jpg,184,4,Cotton,Sepia Women Printed Magenta Top,Magenta
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top,XL,Singapore,99,C:\ITE\Higher Nitec\Capstone\Image data\images\39729.jpg,39729.jpg,183,2,Cotton,Arrow Woman Olive Top,Olive
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,XXL,Singapore,92,C:\ITE\Higher Nitec\Capstone\Image data\images\25376.jpg,25376.jpg,213,3,Cotton,Levis Men Grey Innerwear T-Shirt,Grey
11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts,XXL,USA,6,C:\ITE\Higher Nitec\Capstone\Image data\images\11143.jpg,11143.jpg,30,4,Poly-Cotton,Scullers Men Price Catch Black Shirts,Black
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,XXL,China,96,C:\ITE\Higher Nitec\Capstone\Image data\images\56684.jpg,56684.jpg,213,1,Linen,Fabindia Beige & Maroon Mull Printed Saree,Beige
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Indian Terrain Men Blue T-shirt,S,Vietnam,74,C:\ITE\Higher Nitec\Capstone\Image data\images\44341.jpg,44341.jpg,80,3,Cotton,Indian Terrain Men Blue T-shirt,Blue
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Mother Earth Women Printed Cream Kurta,XL,UK,19,C:\ITE\Higher Nitec\Capstone\Image data\images\33021.jpg,33021.jpg,215,5,Linen,Mother Earth Women Printed Cream Kurta,Cream
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors Of Benetton Men Summer Black Shirts,L,USA,1,C:\ITE\Higher Nitec\Capstone\Image data\images\11371.jpg,11371.jpg,134,5,Poly-Cotton,United Colors Of Benetton Men Summer Black Shirts,Black
41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,L,Singapore,22,C:\ITE\Higher Nitec\Capstone\Image data\images\41401.jpg,41401.jpg,225,3,Cotton,Wrangler Women White Smocked Top,White
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Cowboy Photo T-shirt,XXL,USA,67,C:\ITE\Higher Nitec\Capstone\Image data\images\4386.jpg,4386.jpg,119,3,Cotton,Wrangler Cowboy Photo T-shirt,Grey
29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013,Casual,Basics Men Pack of 3 T-shirt,L,Vietnam,62,C:\ITE\Higher Nitec\Capstone\Image data\images\29789.jpg,29789.jpg,236,3,Cotton,Basics Men Pack of 3 T-shirt,Pink
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's As Icon Blue T-shirt,L,Singapore,17,C:\ITE\Higher Nitec\Capstone\Image data\images\7503.jpg,7503.jpg,49,3,Nylon,Nike Men's As Icon Blue T-shirt,Blue
34204,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2013,Casual,Proline Men Navy Track Pants,XL,Singapore,12,C:\ITE\Higher Nitec\Capstone\Image data\images\34204.jpg,34204.jpg,293,2,Poly-Cotton,Proline Men Navy Track Pants,Navy Blue
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,XXL,Singapore,59,C:\ITE\Higher Nitec\Capstone\Image data\images\13426.jpg,13426.jpg,101,4,Cotton,United Colors of Benetton Men Stripes Red  Polo T-shirts,Red
13846,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Miller Men Stripes Blue Shirts,XXL,Vietnam,44,C:\ITE\Higher Nitec\Capstone\Image data\images\13846.jpg,13846.jpg,74,5,Poly-Cotton,John Miller Men Stripes Blue Shirts,Blue
46278,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,109F Women Red & White Striped Tunic,XXL,UK,79,C:\ITE\Higher Nitec\Capstone\Image data\images\46278.jpg,46278.jpg,116,3,Cotton,109F Women Red & White Striped Tunic,Red
16508,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,L,UK,61,C:\ITE\Higher Nitec\Capstone\Image data\images\16508.jpg,16508.jpg,156,1,Poly-Cotton,Locomotive Men Washed Blue Jeans,Blue
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Sweater,S,China,91,C:\ITE\Higher Nitec\Capstone\Image data\images\19540.jpg,19540.jpg,144,1,Cotton,United Colors of Benetton Men Solid Blue Sweater,Blue
7963,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Large Logo Graphic White French T-shirt,S,China,89,C:\ITE\Higher Nitec\Capstone\Image data\images\7963.jpg,7963.jpg,176,5,Polyester,Puma Men's Large Logo Graphic White French T-shirt,White
39147,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012,Ethnic,Aneri Women Purple Salwar Suit,L,UK,76,C:\ITE\Higher Nitec\Capstone\Image data\images\39147.jpg,39147.jpg,242,3,Linen,Aneri Women Purple Salwar Suit,Purple
57138,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Elle Women Brown Trousers,XL,UK,56,C:\ITE\Higher Nitec\Capstone\Image data\images\57138.jpg,57138.jpg,37,3,Cotton,Elle Women Brown Trousers,Brown
15983,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011,Casual,Turtle Solid Men  Burgundy Shirt,L,Singapore,38,C:\ITE\Higher Nitec\Capstone\Image data\images\15983.jpg,15983.jpg,221,1,Poly-Cotton,Turtle Solid Men  Burgundy Shirt,Burgundy
20258,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Wrangler Men Polo Charcoal T-shirt,XL,China,86,C:\ITE\Higher Nitec\Capstone\Image data\images\20258.jpg,20258.jpg,262,1,Poly-Cotton,Wrangler Men Polo Charcoal T-shirt,Brown
28035,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,S,UK,48,C:\ITE\Higher Nitec\Capstone\Image data\images\28035.jpg,28035.jpg,238,4,Cotton,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,Grey Melange
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans Light,XL,Vietnam,62,C:\ITE\Higher Nitec\Capstone\Image data\images\26993.jpg,26993.jpg,85,4,Cotton,Jealous 21 Women Washed Blue Jeans,Blue
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers,XXL,Singapore,53,C:\ITE\Higher Nitec\Capstone\Image data\images\13248.jpg,13248.jpg,235,3,Poly-Cotton,Palm Tree Kids Boy Solid Brown Trousers,Brown
43538,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,XL,USA,87,C:\ITE\Higher Nitec\Capstone\Image data\images\43538.jpg,43538.jpg,88,2,Cotton,French Connection Women Blue Top,Blue
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,S,China,41,C:\ITE\Higher Nitec\Capstone\Image data\images\8325.jpg,8325.jpg,75,4,Poly-Cotton,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,Yellow
31118,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,XXL,UK,65,C:\ITE\Higher Nitec\Capstone\Image data\images\31118.jpg,31118.jpg,94,1,Cotton,Gini and Jony Girls Red Top,Red
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Stripe Black T-shirt,XXL,Vietnam,87,C:\ITE\Higher Nitec\Capstone\Image data\images\5862.jpg,5862.jpg,52,5,Cotton,ADIDAS Men's Stripe Black T-shirt,Black
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Puma Men Grey T-shirt - 2,L,UK,90,C:\ITE\Higher Nitec\Capstone\Image data\images\58726.jpg,58726.jpg,285,1,Cotton,Puma Men Grey T-shirt,Grey
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,XXL,China,2,C:\ITE\Higher Nitec\Capstone\Image data\images\51499.jpg,51499.jpg,56,5,Cotton,Denizen Women Blue Jeans,Blue
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,M,USA,47,C:\ITE\Higher Nitec\Capstone\Image data\images\55805.jpg,55805.jpg,115,2,Cotton,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,Pink
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women's Aaren Black Jegging,XL,China,77,C:\ITE\Higher Nitec\Capstone\Image data\images\7709.jpg,7709.jpg,285,5,Poly-Cotton,Jealous 21 Women's Aaren Black Jegging,Black
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Urban Yoga Women Black Track Pants,M,Singapore,96,C:\ITE\Higher Nitec\Capstone\Image data\images\28451.jpg,28451.jpg,219,1,Cotton,Urban Yoga Women Black Track Pants,Black
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Indigo Nation Men Grey Striped Shirt,XXL,China,15,C:\ITE\Higher Nitec\Capstone\Image data\images\43960.jpg,43960.jpg,98,1,Cotton,Indigo Nation Men Grey Striped Shirt,Grey
8741,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Checks Shirt Blue Shirts,L,China,64,C:\ITE\Higher Nitec\Capstone\Image data\images\8741.jpg,8741.jpg,45,5,Poly-Cotton,Indigo Nation Men Checks Shirt Navy Blue Shirts,Navy Blue
27419,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,2015,Casual,Jockey Women Black Lounge Pants,L,China,29,C:\ITE\Higher Nitec\Capstone\Image data\images\27419.jpg,27419.jpg,93,4,Wool,Jockey Women Black Lounge Pants,Black
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,John Players Men Check Blue Shirt,XXL,USA,41,C:\ITE\Higher Nitec\Capstone\Image data\images\22359.jpg,22359.jpg,116,1,Cotton,John Players Men Check Blue Shirt,Blue
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Mineral Women Grey Skirt,XXL,UK,79,C:\ITE\Higher Nitec\Capstone\Image data\images\49654.jpg,49654.jpg,256,1,Cotton,Mineral Women Grey Skirt,Grey
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010,Sports,ADIDAS Men's Slim Fit White T-shirt,XXL,Vietnam,97,C:\ITE\Higher Nitec\Capstone\Image data\images\2049.jpg,2049.jpg,40,2,Nylon,ADIDAS Men's Slim Fit White T-shirt,White
17882,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men Comfort Style White Innerwear Vest,M,Vietnam,19,C:\ITE\Higher Nitec\Capstone\Image data\images\17882.jpg,17882.jpg,217,2,Cotton,Levis Men Comfort Style White Innerwear Vest,White
33019,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012,Ethnic,Mother Earth Women Printed Yellow Kurta,M,China,81,C:\ITE\Higher Nitec\Capstone\Image data\images\33019.jpg,33019.jpg,126,5,Linen,Mother Earth Women Printed Yellow Kurta,Yellow
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans,XXL,UK,89,C:\ITE\Higher Nitec\Capstone\Image data\images\11349.jpg,11349.jpg,252,1,Cotton,Lee Men Blue Chicago Fit Jeans,Blue
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black T-shirt,S,Vietnam,58,C:\ITE\Higher Nitec\Capstone\Image data\images\24892.jpg,24892.jpg,37,1,Poly-Cotton,United Colors of Benetton Men Black T-shirt,Black
58514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Tonga Women Grey Top,S,China,39,C:\ITE\Higher Nitec\Capstone\Image data\images\58514.jpg,58514.jpg,45,4,Cotton,Tonga Women Grey Top,Grey
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Red Delhi T-shirt,XL,UK,78,C:\ITE\Higher Nitec\Capstone\Image data\images\38637.jpg,38637.jpg,169,3,Cotton,Nike Men Red Delhi T-shirt,Red
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Dirt Riders White T-Shirts,XXL,Singapore,14,C:\ITE\Higher Nitec\Capstone\Image data\images\10861.jpg,10861.jpg,86,2,Poly-Cotton,Wrangler Men Dirt Riders White T-Shirts,White
59600,Women,Apparel,Saree,Sarees,Brown,Fall,2012,Ethnic,FNF Rust Wedding Collection Sari,L,China,5,C:\ITE\Higher Nitec\Capstone\Image data\images\59600.jpg,59600.jpg,158,1,Linen,FNF Rust Wedding Collection Sari,Rust
47508,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Facit Men Black Brief,M,Singapore,29,C:\ITE\Higher Nitec\Capstone\Image data\images\47508.jpg,47508.jpg,58,1,Cotton,Facit Men Black Brief,Black
54923,Girls,Apparel,Bottomwear,Capris,Olive,Summer,2012,Casual,Do u speak Green Girls Olive 3/4 Pant,M,Vietnam,16,C:\ITE\Higher Nitec\Capstone\Image data\images\54923.jpg,54923.jpg,78,2,Cotton,Do u speak Green Girls Olive 3/4 Pant,Olive
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,M,Singapore,6,C:\ITE\Higher Nitec\Capstone\Image data\images\17278.jpg,17278.jpg,39,5,Poly-Cotton,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,Grey
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,Mark Taylor Men Printed Maroon T-shirt,M,Vietnam,60,C:\ITE\Higher Nitec\Capstone\Image data\images\31588.jpg,31588.jpg,191,2,Cotton,Mark Taylor Men Printed Maroon T-shirt,Maroon
18230,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Manchester United Men Printed White Tshirt,L,Singapore,2,C:\ITE\Higher Nitec\Capstone\Image data\images\18230.jpg,18230.jpg,59,1,Poly-Cotton,Manchester United Men Printed White Tshirt,White
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,ADIDAS Men Grey Striped T-shirt,S,UK,74,C:\ITE\Higher Nitec\Capstone\Image data\images\23871.jpg,23871.jpg,216,5,Poly-Cotton,ADIDAS Men Grey Striped T-shirt,Grey
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling Red Black Shirts,XL,Singapore,58,C:\ITE\Higher Nitec\Capstone\Image data\images\9667.jpg,9667.jpg,64,5,Poly-Cotton,Indigo Nation Men Bling Red Black Shirts,Purple
16198,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011,Sports,Puma Men Poly Knitted Black Tracksuit,L,UK,26,C:\ITE\Higher Nitec\Capstone\Image data\images\16198.jpg,16198.jpg,258,5,Polyester,Puma Men Poly Knitted Black Tracksuit,Black
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Jealous 21 Women's Red Peace T-shirt,M,Vietnam,9,C:\ITE\Higher Nitec\Capstone\Image data\images\3953.jpg,3953.jpg,293,5,Cotton,Jealous 21 Women's Red Peace T-shirt,Red
28697,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,W Women Printed Black Kurta,XL,Vietnam,86,C:\ITE\Higher Nitec\Capstone\Image data\images\28697.jpg,28697.jpg,56,1,Linen,W Women Printed Black Kurta,Black
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Casual,Puma Men Solid Blue Track Pants,M,China,26,C:\ITE\Higher Nitec\Capstone\Image data\images\12538.jpg,12538.jpg,278,2,Poly-Cotton,Puma Men Solid Blue Track Pants,Blue
8587,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Red Check Shirt,XXL,Vietnam,45,C:\ITE\Higher Nitec\Capstone\Image data\images\8587.jpg,8587.jpg,140,4,Poly-Cotton,Scullers Men Red Check Shirt,Red
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Sepia Women Pink Top,XXL,UK,37,C:\ITE\Higher Nitec\Capstone\Image data\images\42248.jpg,42248.jpg,168,4,Cotton,Sepia Women Pink Top,Pink
17876,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Comfort Style Grey Innerwear Vest pain,S,USA,26,C:\ITE\Higher Nitec\Capstone\Image data\images\17876.jpg,17876.jpg,171,1,Cotton,Levis Men Comfort Style Grey Innerwear Vest,Grey
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,John Miller Men Red Striped Shirt,M,Vietnam,68,C:\ITE\Higher Nitec\Capstone\Image data\images\9455.jpg,9455.jpg,72,1,Linen,John Miller Men Red Striped Shirt,Red
